"common_name","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c","sciname","trash_fish"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"FRA","auxis thazard","no"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GBR","auxis thazard","no"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"GRC","auxis thazard","no"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"NOR","auxis thazard","no"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"TUR","auxis thazard","no"
"frigate tuna","Thailand","THA","no","yes",1,"yes","biomar","FishStat capture","Tuna Spp.",18375,0,"VNM","auxis thazard","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR","cetengraulis mysticetus","no"
"pacific anchoveta","Mexico","MEX","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR","cetengraulis mysticetus","no"
"pacific anchoveta","Panama","PAN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR","cetengraulis mysticetus","no"
"pacific anchoveta","Colombia","COL","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR","cetengraulis mysticetus","no"
"pacific anchoveta","Ecuador","ECU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR","cetengraulis mysticetus","no"
"pacific anchoveta","Peru","PER","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM","cetengraulis mysticetus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","Belgium","BEL","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","Denmark","DNK","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","Estonia","EST","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","Faroe Islands","FRO","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","Finland","FIN","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"TUR","clupea harengus","no"
"atlantic herring","France","FRA","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"VNM","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"AUS","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHL","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CHN","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"CRI","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"DNK","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ECU","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"ESP","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"FRA","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GBR","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"GRC","clupea harengus","no"
"atlantic herring","Germany","DEU","yes","yes",0.78,"yes","biomar","FishStat capture","Atlantic Herring",37805.82,10663.18,"NOR","clupea harengus","no"
