"source_country_iso3c","source_country_name","importer_iso3c","sciname","common_name","wholefish","trimmings","trim_prop","data_source_feed","feed_report_spp_name"
"CHN","China",NA,"parapenaeopsis hardwickii","spear shrimp","yes","no",0,"Greenpeace East Asia 2017","Parapenaeopsis hardwickii"
"CHN","China",NA,"parapenaeopsis tenella","elegant pseudocycus shrimp","yes","no",0,"Greenpeace East Asia 2017","Parapenaeopsis tenella"
"CHN","China",NA,"parapenaeopsis cornuta","horned pseudocycus shrimp","yes","no",0,"Greenpeace East Asia 2017","Parapenaeopsis cornuta"
"CHN","China",NA,"atypopenaeus stenodactylus","flat-footed pseudocycus shrimp","yes","no",0,"Greenpeace East Asia 2017","Atypopenaeus stenodactylus"
"CHN","China",NA,"trachypenaeus curvirostris","eagle-clawed shrimp","yes","no",0,"Greenpeace East Asia 2017","Trachypenaeus curvirostris"
"CHN","China",NA,"metapenaeopsis barbata","bearded pseudocycus shrimp","yes","no",0,"Greenpeace East Asia 2017","Metapenaeopsis barbata"
"CHN","China",NA,"acetes chinensis","chinese hairy shrimp","yes","no",0,"Greenpeace East Asia 2017","Acetes chinensis"
"CHN","China",NA,"alpheus japonicus","japanese mantis shrimp","yes","no",0,"Greenpeace East Asia 2017","Alpheus japonicus"
"CHN","China",NA,"alpheus distinguendus","distinct mantis shrimp","yes","no",0,"Greenpeace East Asia 2017","Alpheus distinguendus"
"CHN","China",NA,"alpheus brevicristatus","short-spined mantis shrimp","yes","no",0,"Greenpeace East Asia 2017","Alpheus brevicristatus"
"CHN","China",NA,"exopalaemon carinicouda","spine-tailed white shrimp","yes","no",0,"Greenpeace East Asia 2017","Exopalaemon carinicouda"
"CHN","China",NA,"exopalaemon annandalei","annes' white shrimp","yes","no",0,"Greenpeace East Asia 2017","Exopalaemon annandalei"
"CHN","China",NA,"palaemon tenuidactylus","slender long-arm shrimp","yes","no",0,"Greenpeace East Asia 2017","Palaemon tenuidactylus"
"CHN","China",NA,"palaemon pacificus","pacific long-arm shrimp","yes","no",0,"Greenpeace East Asia 2017","Palaemon pacificus"
"CHN","China",NA,"palaemon gravieri","ge's long-arm shrimp","yes","no",0,"Greenpeace East Asia 2017","Palaemon gravieri"
"PER","Peru",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0,"Peron 2010","Engraulis ringens"
"PER","Peru",NA,"trachurus murphyi","chilean jack mackerel","yes","no",0,"Peron 2010","Trachurus murphyi"
"PER","Peru",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Peron 2010","Scomber japonicus"
"CHL","Chile",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0,"Peron 2010","Engraulis ringens"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","yes","no",0,"Peron 2010","Trachurus murphyi"
"CHL","Chile",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Peron 2010","Scomber japonicus"
"CHN","China",NA,"trachurus murphyi","chilean jack mackerel","yes","no",0,"Peron 2010","Trachurus murphyi"
"CHN","China",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Peron 2010","Scomber japonicus"
"CHN","China",NA,"engraulis japonicus","japanese anchovy","yes","no",0,"Peron 2010","Engraulis japonicus"
"CHN","China",NA,"trachurus japonicus","japanese jack mackerel","yes","no",0,"Peron 2010","Trachurus japonicus"
"CHN","China",NA,"sardinella zunasi","japanese sardinella","yes","no",0,"Peron 2010","Sardinops melanostictus"
"CHN","China",NA,"clupea pallasii","pacific herring","yes","no",0,"Peron 2010","Clupea pallasii"
"THA","Thailand",NA,"sardinella","sardinellas nei","yes","no",0,"Peron 2010","Sardinella spp."
"THA","Thailand",NA,"rastrelliger kanagurta","indian mackerel","yes","no",0,"Peron 2010","Rastrelliger kanagurta"
"THA","Thailand",NA,"rastrelliger","indian mackerels nei","yes","no",0,"Peron 2010","Rastrelliger spp."
"THA","Thailand",NA,"engraulidae","anchovies, etc. nei","yes","no",0,"Peron 2010","Engraulidae"
"NOR","Norway",NA,"mallotus villosus","capelin","yes","no",0,"Peron 2010","Mallotus villosus"
"NOR","Norway",NA,"trisopterus esmarkii","norway pout","yes","no",0,"Peron 2010","Trisopterus esmarkii"
"NOR","Norway",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0,"Peron 2010","Micromesistius poutassou"
"NOR","Norway",NA,"ammodytes","sandeels(=sandlances) nei","yes","no",0,"Peron 2010","Ammodytes spp"
"NOR","Norway",NA,"sprattus sprattus","european sprat","yes","no",0,"Peron 2010","Sprattus sprattus"
"USA","United States",NA,"brevoortia patronus","gulf menhaden","yes","no",0,"Peron 2010","Brevoortia patronus"
"USA","United States",NA,"brevoortia tyrannus","atlantic menhaden","yes","no",0,"Peron 2010","Brevoortia tyrannus"
"USA","United States",NA,"clupea harengus","atlantic herring","yes","no",0,"Peron 2010","Clupea harengus"
"USA","United States",NA,"clupea pallasii","pacific herring","yes","no",0,"Peron 2010","Clupea pallasii"
"USA","United States",NA,"sardinops sagax","south american pilchard","yes","no",0,"Peron 2010","Sardinops sagax caerulea"
"ISL","Iceland",NA,"mallotus villosus","capelin","yes","no",0,"Peron 2010","Mallotus villosus"
"ISL","Iceland",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0,"Peron 2010","Micromesistius poutassou"
"ISL","Iceland",NA,"clupea harengus","atlantic herring","yes","no",0,"Peron 2010","Clupea harengus"
"JPN","Japan",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Peron 2010","Scomber japonicus"
"JPN","Japan",NA,"engraulis japonicus","japanese anchovy","yes","no",0,"Peron 2010","Engraulis japonicus"
"JPN","Japan",NA,"trachurus japonicus","japanese jack mackerel","yes","no",0,"Peron 2010","Trachurus japonicus"
"JPN","Japan",NA,"sardinella zunasi","japanese sardinella","yes","no",0,"Peron 2010","Sardinops melanostictus"
"JPN","Japan",NA,"clupea pallasii","pacific herring","yes","no",0,"Peron 2010","Clupea pallasii"
"DNK","Denmark",NA,"clupea harengus","atlantic herring","yes","no",0,"Peron 2010","Clupea harengus"
"DNK","Denmark",NA,"trisopterus esmarkii","norway pout","yes","no",0,"Peron 2010","Trisopterus esmarkii"
"DNK","Denmark",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0,"Peron 2010","Micromesistius poutassou"
"DNK","Denmark",NA,"ammodytes","sandeels(=sandlances) nei","yes","no",0,"Peron 2010","Ammodytes spp"
"DNK","Denmark",NA,"sprattus sprattus","european sprat","yes","no",0,"Peron 2010","Sprattus sprattus"
"ZAF","South Africa",NA,"engraulis encrasicolus","european anchovy","yes","no",0,"Peron 2010","Engraulis encrasicolus"
"ZAF","South Africa",NA,"trachurus capensis","cape horse mackerel","yes","no",0,"Peron 2010","Trachurus capensis"
"ZAF","South Africa",NA,"sardinops sagax","south american pilchard","yes","no",0,"Peron 2010","Sardinops sagax"
"MEX","Mexico",NA,"sardinops sagax","south american pilchard","yes","no",0,"Peron 2010","Sardinops sagax caerulea"
"MEX","Mexico",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Peron 2010","Scomber Japonicus"
"FRO","Faroe Islands",NA,"mallotus villosus","capelin","yes","no",0,"Peron 2010","Mallotus villosus"
"FRO","Faroe Islands",NA,"trisopterus esmarkii","norway pout","yes","no",0,"Peron 2010","Trisopterus esmarkii"
"FRO","Faroe Islands",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0,"Peron 2010","Micromesistius poutassou"
"FRO","Faroe Islands",NA,"ammodytes","sandeels(=sandlances) nei","yes","no",0,"Peron 2010","Ammodytes spp"
"MAR","Morocco",NA,"engraulis encrasicolus","european anchovy","yes","no",0,"Peron 2010","Engraulis encrasicolus"
"MAR","Morocco",NA,"sardina pilchardus","european pilchard(=sardine)","yes","no",0,"Peron 2010","Sardina pilchardus"
"CAN","Canada",NA,"clupea harengus","atlantic herring","yes","no",0,"Peron 2010","Clupea harengus"
"CAN","Canada",NA,"clupea pallasii","pacific herring","yes","no",0,"Peron 2010","Clupea pallasii"
"CAN","Canada",NA,"mallotus villosus","capelin","yes","no",0,"Peron 2010","Mallotus villosus"
"VNM","Vietnam",NA,"muraenesox cinereus","daggertooth pike conger","yes","no",0,"Edwards 2004","Muraenesox cinereus"
"VNM","Vietnam",NA,"selaroides leptolepis","yellowstripe scad","yes","no",0,"Edwards 2004","Selaroides leptolepis"
"VNM","Vietnam",NA,"priacanthus macracanthus","red bigeye","yes","no",0,"Edwards 2004","Priacanthus macracanthus"
"VNM","Vietnam",NA,"nemipterus hexodon","ornate threadfin bream","yes","no",0,"Edwards 2004","Nemipterus hexodon"
"VNM","Vietnam",NA,"platycephalus indicus","bartail flathead","yes","no",0,"Edwards 2004","Platycephalus indicus"
"VNM","Vietnam",NA,"oligoplites saurus","leatherjacket","yes","no",0,"Edwards 2004","Oligoplites saurus"
"VNM","Vietnam",NA,"ostrea","flat oysters nei","yes","no",0,"Edwards 2004","Ostrea sp"
"VNM","Vietnam",NA,"portunus","portunus swimcrabs nei","yes","no",0,"Edwards 2004","Portunus spp"
"VNM","Vietnam",NA,"holothuria atra","lollyfish","yes","no",0,"Edwards 2004","Holodeima spp"
"VNM","Vietnam",NA,"dasyatis","stingrays nei","yes","no",0,"Edwards 2004","Dasyatis spp"
"VNM","Vietnam",NA,"stolephorus","stolephorus anchovies nei","yes","no",0,"Edwards 2004","Stolephorus spp"
"VNM","Vietnam",NA,"clupanodon thrissa","chinese gizzard shad","yes","no",0,"Edwards 2004","Clupanodon spp"
"VNM","Vietnam",NA,"saurida","lizardfishes","yes","no",0,"Edwards 2004","Saurida spp"
"VNM","Vietnam",NA,"cypselurus poecilopterus","yellowing flyingfish","yes","no",0,"Edwards 2004","Cyselurus spp"
"VNM","Vietnam",NA,"upeneus","goatfishes","yes","no",0,"Edwards 2004","Upeneus spp"
"VNM","Vietnam",NA,"siganus","spinefeet(=rabbitfishes) nei","yes","no",0,"Edwards 2004","Siganus spp"
"VNM","Vietnam",NA,"decapterus","scads nei","yes","no",0,"Edwards 2004","Decapterus spp"
"VNM","Vietnam",NA,"scomber","scomber mackerels nei","yes","no",0,"Edwards 2004","Scomber spp"
"VNM","Vietnam",NA,"leiognathus","ponyfishes(=slipmouths)","yes","no",0,"Edwards 2004","Leiognathus spp"
"VNM","Vietnam",NA,"pomadasys","","yes","no",0,"Edwards 2004","Pomadasys spp"
"VNM","Vietnam",NA,"oreochromis","tilapias nei","yes","no",0,"Edwards 2004","Tilapia spp"
"VNM","Vietnam",NA,"calappa granulata","shamefaced crab","yes","no",0,"Edwards 2004","Calappa sp"
"VNM","Vietnam",NA,"calappa hepatica","box crab","yes","no",0,"Edwards 2004","Calappa sp"
"VNM","Vietnam",NA,"hyriopsis cumingii","fresh water oyster","yes","no",0,"Edwards 2004","Hyriopsis cumingii"
"VNM","Vietnam",NA,"soletellina diphos","diphos sanguin","yes","no",0,"Edwards 2004","Sanguinolaris diphos"
"VNM","Vietnam",NA,"pteria martensii","penguin wing oyster","yes","no",0,"Edwards 2004","Pteria martensii"
"VNM","Vietnam",NA,"bilaglobosa swatson","golden snail","yes","no",0,"Edwards 2004","Bilaglobosa swatson"
"VNM","Vietnam",NA,"pila polita","apple snail","yes","no",0,"Edwards 2004","Pila polita"
"VNM","Vietnam",NA,"penaeidae","penaeid shrimps nei","yes","no",0,"Edwards 2004","Penaeidea"
"VNM","Vietnam",NA,"holothuria atra","lollyfish","yes","no",0,"Edwards 2004","Holothuria vagabunda"
"VNM","Vietnam",NA,"arbacia lixula","black sea urchin","yes","no",0,"Edwards 2004","Diadema setosum"
"VNM","Vietnam",NA,"clupea leiogaster","sardine","yes","no",0,"Edwards 2004","Clupea leiogaster"
"VNM","Vietnam",NA,"thrissa mystax","moustached thryssa","yes","no",0,"Edwards 2004","Thrissa mystax"
"VNM","Vietnam",NA,"hemirhamphus far","half break","yes","no",0,"Edwards 2004","Hemirhamphus far"
"VNM","Vietnam",NA,"sphyraena jello","pickhandle barracuda","yes","no",0,"Edwards 2004","Shyraena jello"
"VNM","Vietnam",NA,"otolithes ruber","tigertooth croaker","yes","no",0,"Edwards 2004","Otholithes argentius"
"VNM","Vietnam",NA,"protonibea diacanthus","blackspotted croaker","yes","no",0,"Edwards 2004","Johnius goma"
"VNM","Vietnam",NA,"rastrelliger brachysoma","short mackerel","yes","no",0,"Edwards 2004","Rastrelliger brachisoma"
"VNM","Vietnam",NA,"parastromateus niger","black pomfret","yes","no",0,"Edwards 2004","Fomio niger"
"VNM","Vietnam",NA,"ariomma indica","indian driftfish","yes","no",0,"Edwards 2004","Psenes indicus"
"VNM","Vietnam",NA,"paralichthys olivaceus","bastard halibut","yes","no",0,"Edwards 2004","Paralychthys olivaceus"
"VNM","Vietnam",NA,"cynoglossus bilineatus","flounder","yes","no",0,"Edwards 2004","Cynoglossus bilineatus"
"VNM","Vietnam",NA,"penaeus","penaeus shrimps nei","yes","no",0,"Edwards 2004","penaeid shrimp (small)"
"NOR","Norway",NA,"gadus morhua","atlantic cod","no","yes",1,"Havfisk 2024","gadus morhua"
"NOR","Norway",NA,"melanogrammus aeglefinus","haddock","no","yes",1,"Havfisk 2024","melanogrammus aeglefinus"
"NOR","Norway",NA,"pollachius virens","saithe(=pollock)","no","yes",1,"Havfisk 2024","pollachius virens"
"ARG","Argentina",NA,"artemesia longinaris","argentine stiletto shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"ARG","Argentina",NA,"pleoticus muelleri","argentine red shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"AUS","Australia",NA,"scomber scombrus","atlantic mackerel","yes","no",0,"Shea et al. 2025","mackerel"
"CAN","Canada",NA,"cetengraulis mysticetus","pacific anchoveta","no","yes",1,"Shea et al. 2025","pacific anchoveta"
"CAN","Canada",NA,"chloroscombrus orqueta","pacific bumper","no","yes",1,"Shea et al. 2025","pacific bumper"
"CAN","Canada",NA,"clupea harengus","atlantic herring","no","yes",1,"Shea et al. 2025","sardine"
"CAN","Canada",NA,"clupea pallasii","pacific herring","no","yes",1,"Shea et al. 2025","pacific herring"
"CAN","Canada",NA,"engraulis mordax","californian anchovy","no","yes",1,"Shea et al. 2025","anchovy"
"CAN","Canada",NA,"euthynnus alletteratus","little tunny(=atl.black skipj)","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"oncorhynchus gorbuscha","pink(=humpback) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"oncorhynchus keta","chum(=keta=dog) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"oncorhynchus kisutch","coho(=silver) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"oncorhynchus mykiss","rainbow trout","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"oncorhynchus nerka","sockeye(=red) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"oncorhynchus tshawytscha","chinook(=spring=king) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CAN","Canada",NA,"scomber japonicus","pacific chub mackerel","no","yes",1,"Shea et al. 2025","chub mackerel"
"CAN","Canada",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"CAN","Canada",NA,"selene peruviana","peruvian moonfish","no","yes",1,"Shea et al. 2025","peruvian moonfish"
"CAN","Canada",NA,"thunnus alalunga","albacore","no","yes",1,"Shea et al. 2025","albacore tuna"
"CAN","Canada",NA,"thunnus alalunga","albacore","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","yellowfin tuna"
"CAN","Canada",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","auxis"
"CAN","Canada",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","bigeye tuna"
"CAN","Canada",NA,"thunnus thynnus","atlantic bluefin tuna","no","yes",1,"Shea et al. 2025","auxis"
"CHL","Chile",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","no","yes",0.0476190476190476,"Shea et al. 2025","anchovy"
"CHL","Chile",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0.0476190476190476,"Shea et al. 2025","anchoveta"
"CHL","Chile",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0.0476190476190476,"Shea et al. 2025","anchovy"
"CHL","Chile",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0.0476190476190476,"Shea et al. 2025","chilean anchovy"
"CHL","Chile",NA,"euphausia superba","antarctic krill","yes","no",0,"Shea et al. 2025","krill"
"CHL","Chile",NA,"oncorhynchus kisutch","coho(=silver) salmon","no","yes",1,"Shea et al. 2025","chile coho salmon"
"CHL","Chile",NA,"oncorhynchus kisutch","coho(=silver) salmon","no","yes",1,"Shea et al. 2025","coho salmon"
"CHL","Chile",NA,"oncorhynchus kisutch","coho(=silver) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CHL","Chile",NA,"oncorhynchus kisutch","coho(=silver) salmon","no","yes",1,"Shea et al. 2025","coho salmon"
"CHL","Chile",NA,"oncorhynchus mykiss","rainbow trout","no","yes",1,"Shea et al. 2025","chile rainbow trout"
"CHL","Chile",NA,"oncorhynchus mykiss","rainbow trout","no","yes",1,"Shea et al. 2025","rainbow trout"
"CHL","Chile",NA,"oncorhynchus nerka","sockeye(=red) salmon","no","yes",1,"Shea et al. 2025","sockeye salmon"
"CHL","Chile",NA,"oncorhynchus tshawytscha","chinook(=spring=king) salmon","no","yes",1,"Shea et al. 2025","salmon"
"CHL","Chile",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","atlantic salmon"
"CHL","Chile",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"CHL","Chile",NA,"strangomera bentincki","araucanian herring","no","yes",0.0434782608695652,"Shea et al. 2025","araucanian herring"
"CHL","Chile",NA,"strangomera bentincki","araucanian herring","yes","no",0.0434782608695652,"Shea et al. 2025","anchovy"
"CHL","Chile",NA,"strangomera bentincki","araucanian herring","yes","no",0.0434782608695652,"Shea et al. 2025","araucanian herring"
"CHL","Chile",NA,"strangomera bentincki","araucanian herring","yes","no",0.0434782608695652,"Shea et al. 2025","chilean sardine"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","no","yes",0.275862068965517,"Shea et al. 2025","chilean jack mackerel"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","no","yes",0.275862068965517,"Shea et al. 2025","jack mackerel"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","no","yes",0.275862068965517,"Shea et al. 2025","jack mackerel/jurel"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","yes","no",0.275862068965517,"Shea et al. 2025","chilean jack mackerel"
"CHL","Chile",NA,"trachurus murphyi","chilean jack mackerel","yes","no",0.275862068965517,"Shea et al. 2025","jack mackerel"
"CRI","Costa Rica",NA,"alopias vulpinus","thresher","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"carcharhinus limbatus","blacktip shark","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"coryphaena hippurus","common dolphinfish","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"farfantepenaeus brevirostris","crystal shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"farfantepenaeus californiensis","yellowleg shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"istiophoridae","marlins,sailfishes,etc. nei","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"istiophorus platypterus","indo-pacific sailfish","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"kajikia audax","striped marlin","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"litopenaeus vannamei","whiteleg shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"lutjanidae","snappers, jobfishes nei","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"lutjanus guttatus","spotted rose snapper","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"penaeidae","penaeid shrimps nei","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"penaeus","penaeus shrimps nei","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"penaeus brevirostris","crystal shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"CRI","Costa Rica",NA,"perciformes","tuna-like fishes nei","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"serranidae","groupers, seabasses nei","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","fish"
"CRI","Costa Rica",NA,"xiphias gladius","swordfish","no","yes",1,"Shea et al. 2025","fish"
"DNK","Denmark",NA,"ammodytes marinus","lesser sand-eel","yes","no",0,"Shea et al. 2025","sandeel"
"DNK","Denmark",NA,"capros aper","boarfish","yes","no",0,"Shea et al. 2025","boarfish"
"DNK","Denmark",NA,"clupea harengus","atlantic herring","no","yes",0.555555555555556,"Shea et al. 2025","herring"
"DNK","Denmark",NA,"clupea harengus","atlantic herring","yes","no",0.555555555555556,"Shea et al. 2025","herring"
"DNK","Denmark",NA,"gadus morhua","atlantic cod","no","yes",1,"Shea et al. 2025","cod"
"DNK","Denmark",NA,"melanogrammus aeglefinus","haddock","no","yes",1,"Shea et al. 2025","haddock"
"DNK","Denmark",NA,"merlangius merlangus","whiting","no","yes",1,"Shea et al. 2025","whiting"
"DNK","Denmark",NA,"merluccius merluccius","european hake","no","yes",1,"Shea et al. 2025","hake"
"DNK","Denmark",NA,"microstomus kitt","lemon sole","no","yes",1,"Shea et al. 2025","lemon sole"
"DNK","Denmark",NA,"oncorhynchus mykiss","rainbow trout","no","yes",1,"Shea et al. 2025","trout"
"DNK","Denmark",NA,"platichthys flesus","european flounder","no","yes",1,"Shea et al. 2025","flounder"
"DNK","Denmark",NA,"pleuronectes platessa","european plaice","no","yes",1,"Shea et al. 2025","plaice"
"DNK","Denmark",NA,"pollachius virens","saithe(=pollock)","no","yes",1,"Shea et al. 2025","pollock"
"DNK","Denmark",NA,"pollachius virens","saithe(=pollock)","no","yes",1,"Shea et al. 2025","saithe"
"DNK","Denmark",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"DNK","Denmark",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",1,"Shea et al. 2025","sardine"
"DNK","Denmark",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"DNK","Denmark",NA,"sebastes viviparus","norway redfish","no","yes",1,"Shea et al. 2025","rosefish"
"DNK","Denmark",NA,"sprattus sprattus","european sprat","yes","no",0,"Shea et al. 2025","sprat"
"DNK","Denmark",NA,"trachinus draco","greater weever","no","yes",1,"Shea et al. 2025","greater weever"
"DNK","Denmark",NA,"trisopterus esmarkii","norway pout","yes","no",0,"Shea et al. 2025","norway pout"
"ECU","Ecuador",NA,"auxis","frigate and bullet tunas",NA,NA,NA,NA,"tuna"
"ECU","Ecuador",NA,"katsuwonus pelamis","skipjack tuna",NA,NA,NA,NA,"tuna"
"ECU","Ecuador",NA,"opisthonema libertate","pacific thread herring","no","yes",1,"Shea et al. 2025","pacific thread herring"
"ECU","Ecuador",NA,"perciformes","tuna-like fishes nei",NA,NA,NA,NA,"tuna"
"ECU","Ecuador",NA,"thunnus albacares","yellowfin tuna",NA,NA,NA,NA,"tuna"
"ECU","Ecuador",NA,"thunnus obesus","bigeye tuna",NA,NA,NA,NA,"tuna"
"ECU","Ecuador",NA,"thunnus orientalis","pacific bluefin tuna",NA,NA,NA,NA,"tuna"
"SLV","ElSalvador",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","skipjack tuna"
"SLV","ElSalvador",NA,"thunnus alalunga","albacore","no","yes",1,"Shea et al. 2025","albacore tuna"
"SLV","ElSalvador",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","yellowfin tuna"
"SLV","ElSalvador",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","bigeye tuna"
"EST","Estonia",NA,"clupea harengus","atlantic herring","no","yes",0.5,"Shea et al. 2025","herring"
"EST","Estonia",NA,"clupea harengus","atlantic herring","yes","no",0.5,"Shea et al. 2025","herring"
"EST","Estonia",NA,"sprattus sprattus","european sprat","no","yes",0.5,"Shea et al. 2025","baltic sprat"
"EST","Estonia",NA,"sprattus sprattus","european sprat","yes","no",0.5,"Shea et al. 2025","baltic sprat"
"FRO","Faroe Islands",NA,"clupea harengus","atlantic herring","no","yes",1,"Shea et al. 2025","herring"
"FRO","Faroe Islands",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","atlantic salmon"
"FRO","Faroe Islands",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"FIN","Finland",NA,"clupea harengus","atlantic herring","yes","no",0,"Shea et al. 2025","herring"
"FIN","Finland",NA,"sprattus sprattus","european sprat","yes","no",0,"Shea et al. 2025","baltic sprat"
"FRA","France",NA,"aphanopus carbo","black scabbardfish","no","yes",1,"Shea et al. 2025","black scabbardfish"
"FRA","France",NA,"clupea harengus","atlantic herring","no","yes",0.5,"Shea et al. 2025","herring"
"FRA","France",NA,"clupea harengus","atlantic herring","yes","no",0.5,"Shea et al. 2025","herring"
"FRA","France",NA,"engraulis ringens","anchoveta(=peruvian anchovy)","yes","no",0,"Shea et al. 2025","anchovy"
"FRA","France",NA,"gadus morhua","atlantic cod","no","yes",1,"Shea et al. 2025","cod"
"FRA","France",NA,"loligo vulgaris","european squid","no","yes",1,"Shea et al. 2025","squid"
"FRA","France",NA,"lophius piscatorius","angler(=monk)","no","yes",1,"Shea et al. 2025","anglerfish"
"FRA","France",NA,"melanogrammus aeglefinus","haddock","no","yes",1,"Shea et al. 2025","haddock"
"FRA","France",NA,"merlangius merlangus","whiting","no","yes",1,"Shea et al. 2025","whiting"
"FRA","France",NA,"merluccius merluccius","european hake","no","yes",1,"Shea et al. 2025","european hake"
"FRA","France",NA,"molva dypterygia","blue ling","no","yes",1,"Shea et al. 2025","blue ling"
"FRA","France",NA,"molva molva","ling","no","yes",1,"Shea et al. 2025","ling"
"FRA","France",NA,"mullus surmuletus","surmullet","no","yes",1,"Shea et al. 2025","red mullet"
"FRA","France",NA,"oncorhynchus mykiss","rainbow trout","no","yes",1,"Shea et al. 2025","rainbow trout"
"FRA","France",NA,"pecten maximus","great atlantic scallop","no","yes",1,"Shea et al. 2025","scallop"
"FRA","France",NA,"pleuronectes platessa","european plaice","no","yes",1,"Shea et al. 2025","plaice"
"FRA","France",NA,"pollachius pollachius","pollack","no","yes",1,"Shea et al. 2025","pollack"
"FRA","France",NA,"pollachius virens","saithe(=pollock)","no","yes",0.666666666666667,"Shea et al. 2025","saithe"
"FRA","France",NA,"pollachius virens","saithe(=pollock)","yes","no",0.666666666666667,"Shea et al. 2025","saithe"
