"sciname","common_name","country","wholefish","trimmings","trim_prop","trimmings_tonnes","wholefish_tonnes","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","importer_iso3c"
"Mallotus villosus","Capelin","Denmark","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","DNK","USA"
"Mallotus villosus","Capelin","Denmark","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","DNK","VNM"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","AUT"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","CAN"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","CHL"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","CHN"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","ECU"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","GBR"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","IND"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","MEX"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","NOR"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","THA"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","USA"
"Mallotus villosus","Capelin","Iceland","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","ISL","VNM"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","AUT"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","CAN"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","CHL"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","CHN"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","ECU"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","GBR"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","IND"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","MEX"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","NOR"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","THA"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","USA"
"Mallotus villosus","Capelin","Norway","yes","yes",0.463462017793708,4836.380083,5598.952042,"cargill",NA,"Capelin","NOR","VNM"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","AUT"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","CAN"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","CHL"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","CHN"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","ECU"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","GBR"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","IND"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","MEX"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","NOR"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","THA"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","USA"
"Merluccius hubbsi","Argentine hake","Argentina","no","yes",1,1049.403226,0,"cargill",NA,"Argentine hake","ARG","VNM"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","AUT"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","CAN"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","CHL"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","CHN"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","ECU"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","GBR"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","IND"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","MEX"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","NOR"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","THA"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","USA"
"Micromesistius poutassou","Blue whiting","Denmark","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","DNK","VNM"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","AUT"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","CAN"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","CHL"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","CHN"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","ECU"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","GBR"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","IND"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","MEX"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","NOR"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","THA"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","USA"
"Micromesistius poutassou","Blue whiting","Faroe Islands","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","FRO","VNM"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","AUT"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","CAN"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","CHL"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","CHN"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","ECU"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","GBR"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","IND"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","MEX"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","NOR"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","THA"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","USA"
"Micromesistius poutassou","Blue whiting","Iceland","yes","no",0,0,55880.09464,"cargill",NA,"Blue whiting","ISL","VNM"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","AUT"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","CAN"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","CHL"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","CHN"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","ECU"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","GBR"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","IND"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","MEX"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","NOR"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","THA"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","USA"
"Micromesistius poutassou","Blue whiting","Ireland","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","IRL","VNM"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","AUT"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","CAN"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","CHL"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","CHN"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","ECU"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","GBR"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","IND"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","MEX"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","NOR"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","THA"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","USA"
"Micromesistius poutassou","Blue whiting","Norway","yes","yes",0.0173833567672915,988.568256,55880.09464,"cargill",NA,"Blue whiting","NOR","VNM"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","AUT"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","CAN"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","CHL"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","CHN"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","ECU"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","GBR"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","IND"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","MEX"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","NOR"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","THA"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","USA"
"Micromesistius poutassou","Blue whiting","U.K.","no","yes",1,988.568256,0,"cargill",NA,"Blue whiting","GBR","VNM"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","AUT"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","CAN"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","CHL"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","CHN"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","ECU"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","GBR"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","IND"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","MEX"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","NOR"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","THA"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","USA"
"Opisthonema sp.","Thread herring","Ecuador","no","yes",1,1890.818336,0,"cargill",NA,"Thread herring","ECU","VNM"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","AUT"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","CAN"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","CHL"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","CHN"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","ECU"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","GBR"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","IND"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","MEX"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","NOR"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","THA"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","USA"
"Salmo salar","Atlantic salmon","Chile","no","yes",1,1472.466544,0,"cargill",NA,"Atlantic salmon","CHL","VNM"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","AUT"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","CAN"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","CHL"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","CHN"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","ECU"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","GBR"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","IND"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","MEX"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","NOR"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","THA"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","USA"
"Sarda chiliensis","Pacific bonito","Ecuador","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","ECU","VNM"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","AUT"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","CAN"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","CHL"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","CHN"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","ECU"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","GBR"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","IND"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","MEX"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","NOR"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","THA"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","USA"
"Sarda chiliensis","Pacific bonito","Peru","no","yes",1,2450.816798,0,"cargill",NA,"Pacific bonito","PER","VNM"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","AUT"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","CAN"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","CHL"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","CHN"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","ECU"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","GBR"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","IND"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","MEX"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","NOR"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","THA"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","USA"
"Sardina pilchardus","European pilchard","Mauritania","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","MRT","VNM"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","AUT"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","CAN"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","CHL"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","CHN"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","ECU"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","GBR"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","IND"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","MEX"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","NOR"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","THA"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","USA"
"Sardina pilchardus","European pilchard","Norway","yes","no",0,0,6820.873171,"cargill",NA,"European pilchard","NOR","VNM"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","AUT"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","CAN"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","CHL"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","CHN"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","ECU"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","GBR"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","IND"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","MEX"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","NOR"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","THA"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","USA"
"Sardinella longiceps","Indian oil sardine","India","yes","yes",0.126262569866035,1851.289033,12810.9266574,"cargill",NA,"Indian oil sardine","IND","VNM"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","AUT"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","CAN"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","CHL"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","CHN"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","ECU"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","GBR"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","IND"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","MEX"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","NOR"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","THA"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","USA"
"Sardinella longiceps","Indian oil sardine","Oman","yes","no",0,0,12346.8747,"cargill",NA,"Indian oil sardine","OMN","VNM"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","AUT"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","CAN"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","CHL"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","CHN"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","ECU"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","GBR"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","IND"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","MEX"
