"sciname","common_name","country","wholefish","trimmings","trim_prop","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","capture","importer_iso3c"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","JPN"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","NGA"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","NOR"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","TUR"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","USA"
"cetengraulis mysticetus","pacific anchoveta","USA","yes","no",0,"skretting",NA,"pacific anchoveta","USA","yes","VNM"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","AUS"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","CAN"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","CHL"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","CHN"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","ECU"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","EGY"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","ESP"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","FRA"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","HND"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","ITA"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","JPN"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","NGA"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","NOR"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","TUR"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","USA"
"clupea harengus","atlantic herring","Canada","no","yes",1,"skretting",NA,"atlantic herring","CAN","yes","VNM"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","AUS"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","CAN"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","CHL"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","CHN"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","ECU"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","EGY"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","ESP"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","FRA"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","HND"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","ITA"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","JPN"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","NGA"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","NOR"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","TUR"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","USA"
"clupea harengus","atlantic herring","Denmark","yes","yes",0.509547737946028,"skretting",NA,"atlantic herring","DNK","yes","VNM"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","AUS"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","CAN"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","CHL"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","CHN"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","ECU"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","EGY"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","ESP"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","FRA"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","HND"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","ITA"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","JPN"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","NGA"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","NOR"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","TUR"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","USA"
"clupea harengus","atlantic herring","France","no","yes",1,"skretting",NA,"atlantic herring","FRA","yes","VNM"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","AUS"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","CAN"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","CHL"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","CHN"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","ECU"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","EGY"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","ESP"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","FRA"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","HND"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","ITA"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","JPN"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","NGA"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","NOR"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","TUR"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","USA"
"clupea harengus","atlantic herring","Iceland","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","ISL","yes","VNM"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","AUS"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","CAN"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","CHL"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","CHN"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","ECU"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","EGY"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","ESP"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","FRA"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","HND"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","ITA"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","JPN"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","NGA"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","NOR"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","TUR"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","USA"
"clupea harengus","atlantic herring","Italy","no","yes",1,"skretting",NA,"atlantic herring","ITA","yes","VNM"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","AUS"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","CAN"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","CHL"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","CHN"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","ECU"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","EGY"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","ESP"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","FRA"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","HND"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","ITA"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","JPN"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","NGA"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","NOR"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","TUR"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","USA"
"clupea harengus","atlantic herring","Norway","yes","yes",0.675099866188195,"skretting",NA,"atlantic herring","NOR","yes","VNM"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","AUS"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","CAN"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","CHL"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","CHN"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","ECU"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","EGY"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","ESP"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","FRA"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","HND"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","ITA"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","JPN"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","NGA"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","NOR"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","TUR"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","USA"
"clupea harengus","atlantic herring","UK","no","yes",1,"skretting",NA,"atlantic herring","GBR","yes","VNM"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","AUS"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","CAN"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","CHL"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","CHN"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","ECU"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","EGY"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","ESP"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","FRA"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","HND"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","ITA"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","JPN"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","NGA"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","NOR"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","TUR"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","USA"
"decapterus macrosoma","shortfin scad","Ecuador","yes","yes",0.580756013745705,"skretting",NA,"shortfin scad","ECU","yes","VNM"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","AUS"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","CAN"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","CHL"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","CHN"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","ECU"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","EGY"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","ESP"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","FRA"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","HND"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","ITA"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","JPN"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","NGA"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","NOR"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","TUR"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","USA"
"engraulis ringens","chilean anchoveta","Chile","yes","no",0,"skretting",NA,"chilean anchoveta","CHL","yes","VNM"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","AUS"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","CAN"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","CHL"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","CHN"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","ECU"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","EGY"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","ESP"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","FRA"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","HND"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","ITA"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","JPN"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","NGA"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","NOR"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","TUR"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","USA"
"engraulis ringens","peruvian anchoveta","Chile","yes","no",0,"skretting",NA,"peruvian anchoveta","CHL","yes","VNM"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","AUS"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","CAN"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","CHL"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","CHN"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","ECU"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","EGY"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","ESP"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","FRA"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","HND"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","ITA"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","JPN"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","NGA"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","NOR"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","TUR"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","USA"
"engraulis ringens","peruvian anchoveta","Ecuador","yes","no",0,"skretting",NA,"peruvian anchoveta","ECU","yes","VNM"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","AUS"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","CAN"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","CHL"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","CHN"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","ECU"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","EGY"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","ESP"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","FRA"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","HND"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","ITA"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","JPN"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","NGA"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","NOR"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","TUR"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","USA"
"engraulis ringens","peruvian anchoveta","Peru","yes","yes",0.027492167027777,"skretting",NA,"peruvian anchoveta","PER","yes","VNM"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","AUS"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","CAN"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","CHL"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","CHN"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","ECU"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","EGY"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","ESP"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","FRA"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","HND"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","ITA"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","JPN"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","NGA"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","NOR"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","TUR"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","USA"
"eubleekeria splendens","splendid ponyfish","Vietnam","no","yes",1,"skretting",NA,"splendid ponyfish","VNM","yes","VNM"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","AUS"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","CAN"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","CHL"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","CHN"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","ECU"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","EGY"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","ESP"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","FRA"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","HND"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","ITA"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","JPN"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","NGA"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","NOR"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","TUR"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","USA"
"gadus morhua","cod","Denmark","no","yes",1,"skretting",NA,"cod","DNK","yes","VNM"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","AUS"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","CAN"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","CHL"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","CHN"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","ECU"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","EGY"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","ESP"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","FRA"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","HND"
