"country","sciname","aquaculture","trim_prop","factory_id","common_name","wholefish","trimmings","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trash_fish","capture","source_country_iso3c"
"Iceland","micromesistius poutassou","no",0,126,"blue whiting","yes","no","Shea et al. 2025",NA,"blue whiting","no","yes","ISL"
"Iceland","micromesistius poutassou","no",0,130,"blue whiting","yes","no","Shea et al. 2025",NA,"blue whiting","no","yes","ISL"
"Iceland","scomber scombrus","no",1,121,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,122,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,123,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,124,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,125,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,126,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,127,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,128,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,129,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"Iceland","scomber scombrus","no",1,130,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","ISL"
"India","alutera monoceros","no",0,141,"yellow-finned leather jacket","yes","no","Shea et al. 2025",NA,"yellow-finned leather jacket","no","yes","IND"
"India","ariidae","no",0,132,"sea catfishes nei","yes","no","Shea et al. 2025",NA,"catfish","no","yes","IND"
"India","auxis rochei","no",1,139,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","auxis rochei","no",1,140,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","auxis thazard","no",1,139,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","auxis thazard","no",1,140,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","caesio erythrogaster","no",0,141,"yellowtail fusilier","yes","no","Shea et al. 2025",NA,"yellowtail fusilier","no","yes","IND"
"India","eubleekeria splendens","no",0,141,"splendid pony fish slimy","yes","no","Shea et al. 2025",NA,"splendid pony fish slimy","no","yes","IND"
"India","katsuwonus pelamis","no",1,139,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","katsuwonus pelamis","no",1,140,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","lutjanus argentimaculatus","no",0,134,"red snapper","yes","no","Shea et al. 2025",NA,"red snapper","no","yes","IND"
"India","mulloidichthys martinicus","no",0,141,"yellow goatfish","yes","no","Shea et al. 2025",NA,"yellow goatfish","no","yes","IND"
"India","nemipterus japonicus","no",1,132,"japanese thread fin fish","no","yes","Shea et al. 2025",NA,"japanese thread fin fish","no","yes","IND"
"India","pangasianodon hypophthalmus","no",0,132,"striped catfish","yes","no","Shea et al. 2025",NA,"catfish","no","yes","IND"
"India","pentaprion longimanus","no",0,141,"longfin mojarra","yes","no","Shea et al. 2025",NA,"longfin mojarra","no","yes","IND"
"India","perciformes","no",1,139,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","perciformes","no",1,140,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","priacanthus tayenus","no",0,141,"purple-spotted (bigeye)","yes","no","Shea et al. 2025",NA,"purple-spotted (bigeye)","no","yes","IND"
"India","pterocaesio chrysozona","no",0,141,"gold band fusilier","yes","no","Shea et al. 2025",NA,"gold band fusilier","no","yes","IND"
"India","rastrelliger kanagurta","no",0,142,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","IND"
"India","rastrelliger kanagurta","no",0,144,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","IND"
"India","sardinella fimbriate","no",0,142,"lesser sardine","yes","no","Shea et al. 2025",NA,"lesser sardine","no","yes","IND"
"India","sardinella fimbriate","no",0,144,"lesser sardine","yes","no","Shea et al. 2025",NA,"lesser sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,131,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,131,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,132,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,134,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,135,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,136,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,139,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,140,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,142,"indian oil sardine","yes","no","Shea et al. 2025",NA,"indian oil sardine","no","yes","IND"
"India","sardinella longiceps","no",0.1,144,"indian oil sardine","yes","no","Shea et al. 2025",NA,"indian oil sardine","no","yes","IND"
"India","saurida undosquamis","no",0,141,"lizardfish","yes","no","Shea et al. 2025",NA,"lizardfish","no","yes","IND"
"India","scomber scombrus","no",0,134,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","IND"
"India","scomber scombrus","no",0,139,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","IND"
"India","scomber scombrus","no",0,140,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","IND"
"India","secutor insidiator","no",0,141,"pugnose ponyfish","yes","no","Shea et al. 2025",NA,"pugnose ponyfish","no","yes","IND"
"India","stolephorus","no",0,132,"stolephorus anchovies nei","yes","no","Shea et al. 2025",NA,"anchovy","no","yes","IND"
"India","thunnus albacares","no",1,139,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","thunnus albacares","no",1,140,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","thunnus obesus","no",1,139,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","thunnus obesus","no",1,140,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","thunnus tonggol","no",1,139,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"India","thunnus tonggol","no",1,140,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IND"
"Indonesia","amblygaster sirm","no",0.5,160,"spotted sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,160,"spotted sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,162,"spotted sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,162,"spotted sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,163,"spotted sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,163,"spotted sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,164,"spotted sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","amblygaster sirm","no",0.5,164,"spotted sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","auxis rochei","no",1,162,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","auxis rochei","no",1,163,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","auxis rochei","no",1,164,"bullet tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","auxis thazard","no",1,162,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","auxis thazard","no",1,163,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","auxis thazard","no",1,164,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,160,"rainbow sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,160,"rainbow sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,162,"rainbow sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,162,"rainbow sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,163,"rainbow sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,163,"rainbow sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,164,"rainbow sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","dussumieria acuta","no",0.5,164,"rainbow sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","gymnosarda unicolor","no",1,162,"dogtooth tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","gymnosarda unicolor","no",1,163,"dogtooth tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","gymnosarda unicolor","no",1,164,"dogtooth tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","katsuwonus pelamis","no",1,162,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","katsuwonus pelamis","no",1,163,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","katsuwonus pelamis","no",1,164,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","katsuwonus pelamis","no",1,155,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","IDN"
"Indonesia","perciformes","no",1,162,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","perciformes","no",1,163,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","perciformes","no",1,164,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","sardinella fimbriata","no",0.5,160,"fringescale sardinella","yes","no","Shea et al. 2025",NA,"fringescale sardinella","no","yes","IDN"
"Indonesia","sardinella fimbriata","no",0.5,160,"fringescale sardinella","no","yes","Shea et al. 2025",NA,"fringescale sardinella","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,160,"goldstripe sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,160,"goldstripe sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,162,"goldstripe sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,162,"goldstripe sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,163,"goldstripe sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,163,"goldstripe sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,164,"goldstripe sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella gibbosa","no",0.5,164,"goldstripe sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,160,"bali sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,160,"bali sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,162,"bali sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,162,"bali sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,163,"bali sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,163,"bali sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,164,"bali sardinella","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinella lemuru","no",0.5,164,"bali sardinella","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IDN"
"Indonesia","sardinops sagax","no",0.5,160,"south american pilchard","yes","no","Shea et al. 2025",NA,"south american pilchard","no","yes","IDN"
"Indonesia","sardinops sagax","no",0.5,160,"south american pilchard","no","yes","Shea et al. 2025",NA,"south american pilchard","no","yes","IDN"
"Indonesia","thunnus albacares","no",1,162,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus albacares","no",1,163,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus albacares","no",1,164,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus albacares","no",1,155,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","IDN"
"Indonesia","thunnus maccoyii","no",1,162,"southern bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus maccoyii","no",1,163,"southern bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus maccoyii","no",1,164,"southern bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus obesus","no",1,162,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus obesus","no",1,163,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus obesus","no",1,164,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus tonggol","no",1,162,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus tonggol","no",1,163,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Indonesia","thunnus tonggol","no",1,164,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","IDN"
"Iran","chirocentrus nudus","no",0.5,167,"whitefin wolf-herring","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Iran","chirocentrus nudus","no",0.5,167,"whitefin wolf-herring","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Iran","clupeiformes","no",0.5,167,"clupeoids nei","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Iran","clupeiformes","no",0.5,167,"clupeoids nei","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Iran","sardinella longiceps","no",0.5,167,"indian oil sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Iran","sardinella longiceps","no",0.5,167,"indian oil sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IRN"
"Ireland","cancer pagurus","no",1,170,"edible crab","no","yes","Shea et al. 2025",NA,"crab","no","yes","IRL"
"Ireland","capros aper","no",1,170,"boarfish","no","yes","Shea et al. 2025",NA,"boarfish","no","yes","IRL"
"Ireland","carcinus maenas","no",1,170,"green crab","no","yes","Shea et al. 2025",NA,"crab","no","yes","IRL"
"Ireland","clupea pallasii","no",1,170,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","IRL"
"Ireland","engraulis encrasicolus","no",0.666666666666667,169,"european anchovy","yes","no","Shea et al. 2025",NA,"anchovy","no","yes","IRL"
"Ireland","engraulis encrasicolus","no",0.666666666666667,169,"european anchovy","no","yes","Shea et al. 2025",NA,"anchovy","no","yes","IRL"
"Ireland","engraulis encrasicolus","no",0.666666666666667,170,"european anchovy","no","yes","Shea et al. 2025",NA,"european anchovy","no","yes","IRL"
"Ireland","maja squinado","no",1,170,"spinous spider crab","no","yes","Shea et al. 2025",NA,"crab","no","yes","IRL"
"Ireland","merluccius merluccius","no",1,170,"european hake","no","yes","Shea et al. 2025",NA,"hake","no","yes","IRL"
"Ireland","micromesistius poutassou","no",0.5,168,"blue whiting","yes","no","Shea et al. 2025",NA,"blue whiting","no","yes","IRL"
"Ireland","micromesistius poutassou","no",0.5,170,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","IRL"
"Ireland","necora puber","no",1,170,"velvet swimcrab","no","yes","Shea et al. 2025",NA,"crab","no","yes","IRL"
"Ireland","portunidae","no",1,170,"swimming crabs, etc. nei","no","yes","Shea et al. 2025",NA,"crab","no","yes","IRL"
"Ireland","salmo salar","yes",1,170,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","IRL"
"Ireland","sardina pilchardus","no",0.666666666666667,169,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","IRL"
"Ireland","sardina pilchardus","no",0.666666666666667,169,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","IRL"
"Ireland","sardina pilchardus","no",0.666666666666667,170,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","IRL"
"Ireland","scomber japonicus","no",1,170,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","IRL"
"Ireland","sprattus sprattus","no",1,170,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","IRL"
"Ireland","trachurus japonicus","no",1,170,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","IRL"
"Latvia","clupea harengus","no",1,176,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","LVA"
"Latvia","clupea harengus","no",1,179,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","LVA"
"Latvia","gadus morhua","no",1,179,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","LVA"
"Latvia","salmo salar","yes",1,178,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","LVA"
"Latvia","salmo salar","yes",1,179,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","LVA"
"Latvia","sprattus sprattus","no",1,176,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","LVA"
"Latvia","sprattus sprattus","no",1,179,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","LVA"
"Lithuania","salmo salar","yes",1,181,"salmon","no","yes","Shea et al. 2025",NA,"salmon","no","no","LTU"
"Malaysia","auxis","no",1,183,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","auxis thazard","no",1,183,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","katsuwonus pelamis","no",1,183,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","perciformes","no",1,183,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","rastrelliger","no",1,183,"indian mackerels nei","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","MYS"
"Malaysia","scomberomorus commerson","no",1,183,"narrow-barred spanish mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","MYS"
"Malaysia","scomberomorus guttatus","no",1,183,"indo-pacific king mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","MYS"
"Malaysia","thunnus albacares","no",1,183,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","thunnus obesus","no",1,183,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Malaysia","thunnus tonggol","no",1,183,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","MYS"
"Mauritania","sardina pilchardus","no",0,188,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MRT"
"Mauritania","sardina pilchardus","no",0,193,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MRT"
"Mauritania","sardina pilchardus","no",0,207,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MRT"
"Mauritania","sardina pilchardus","no",0,217,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MRT"
"Mauritania","sardina pilchardus","no",0,224,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MRT"
"Mauritania","sardinella","no",1,219,"sardinellas nei","no","yes","Shea et al. 2025",NA,"sardinella","no","yes","MRT"
"Mauritania","sardinella maderensis","no",0,193,"madeiran sardinella","yes","no","Shea et al. 2025",NA,"madeiran sardinella","no","yes","MRT"
"Mauritania","sardinella maderensis","no",0,207,"madeiran sardinella","yes","no","Shea et al. 2025",NA,"madeiran sardinella","no","yes","MRT"
"Mauritania","sardinella maderensis","no",0,217,"madeiran sardinella","yes","no","Shea et al. 2025",NA,"madeiran sardinella","no","yes","MRT"
"Mauritania","sardinella maderensis","no",0,219,"madeiran sardinella","yes","no","Shea et al. 2025",NA,"madeiran sardinella","no","yes","MRT"
"Mauritius","katsuwonus pelamis","no",1,229,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","MUS"
"Mauritius","thunnus alalunga","no",1,229,"albacore tuna","no","yes","Shea et al. 2025",NA,"albacore tuna","no","yes","MUS"
"Mauritius","thunnus albacares","no",1,229,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","MUS"
"Mauritius","thunnus obesus","no",1,229,"bigeye tuna","no","yes","Shea et al. 2025",NA,"bigeye tuna","no","yes","MUS"
"Mexico","cetengraulis mysticetus","no",0,232,"pacific anchoveta","yes","no","Shea et al. 2025",NA,"pacific anchoveta","no","yes","MEX"
"Mexico","cetengraulis mysticetus","no",0,233,"pacific anchoveta","yes","no","Shea et al. 2025",NA,"pacific anchoveta","no","yes","MEX"
"Mexico","cetengraulis mysticetus","no",0,234,"pacific anchoveta","yes","no","Shea et al. 2025",NA,"pacific anchoveta","no","yes","MEX"
"Mexico","cetengraulis mysticetus","no",0,240,"bocona sardine","yes","no","Shea et al. 2025",NA,"bocona sardine","no","yes","MEX"
"Mexico","engraulis mordax","no",0,234,"anchovy","yes","no","Shea et al. 2025",NA,"anchovy","no","yes","MEX"
"Mexico","engraulis mordax","no",0,240,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","MEX"
"Mexico","etrumeus sadina","no",0,239,"japanese sardine","yes","no","Shea et al. 2025",NA,"japanese sardine","no","yes","MEX"
"Mexico","etrumeus teres","no",0,234,"sardine japanese","yes","no","Shea et al. 2025",NA,"sardine japanese","no","yes","MEX"
"Mexico","etrumeus teres","no",0,239,"japanese sardine","yes","no","Shea et al. 2025",NA,"japanese sardine","no","yes","MEX"
"Mexico","etrumeus teres","no",0,240,"japanese sardine","yes","no","Shea et al. 2025",NA,"japanese sardine","no","yes","MEX"
"Mexico","etrumeus whiteheadi","no",0,239,"japanese sardine","yes","no","Shea et al. 2025",NA,"japanese sardine","no","yes","MEX"
"Mexico","etrumeus whiteheadi","no",0,239,"red eye round herring","yes","no","Shea et al. 2025",NA,"red eye round herring","no","yes","MEX"
"Mexico","katsuwonus pelamis","no",1,232,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","MEX"
"Mexico","katsuwonus pelamis","no",1,233,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","MEX"
"Mexico","opisthonema libertate","no",0,230,"pacific thread herring","yes","no","Shea et al. 2025",NA,"pacific thread herring","no","yes","MEX"
"Mexico","opisthonema libertate","no",0,234,"pacific thread herring","yes","no","Shea et al. 2025",NA,"pacific thread herring","no","yes","MEX"
"Mexico","opisthonema libertate","no",0,240,"pacific thread herring","yes","no","Shea et al. 2025",NA,"thread herring","no","yes","MEX"
"Mexico","penaeus vannamei","yes",1,232,"shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","no","MEX"
"Mexico","penaeus vannamei","yes",1,233,"shrimp","no","yes","Shea et al. 2025",NA,"shrimp","no","no","MEX"
"Mexico","sardinops sagax","no",0,230,"monterrey sardine","yes","no","Shea et al. 2025",NA,"monterrey sardine","no","yes","MEX"
"Mexico","sardinops sagax","no",0,234,"south american pilchard","yes","no","Shea et al. 2025",NA,"south american pilchard","no","yes","MEX"
"Mexico","sardinops sagax","no",0,240,"monterrey sardine","yes","no","Shea et al. 2025",NA,"monterrey sardine","no","yes","MEX"
"Mexico","scomber japonicus","no",0.2,232,"pacific chub mackerel","yes","no","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","MEX"
"Mexico","scomber japonicus","no",0.2,233,"pacific chub mackerel","yes","no","Shea et al. 2025",NA,"pacific chub mackerel","no","yes","MEX"
"Mexico","scomber japonicus","no",0.2,234,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MEX"
"Mexico","scomber japonicus","no",0.2,239,"makerel","no","yes","Shea et al. 2025",NA,"makerel","no","yes","MEX"
"Mexico","scomber japonicus","no",0.2,240,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MEX"
"Mexico","thunnus albacares","no",1,232,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","MEX"
"Mexico","thunnus albacares","no",1,233,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","MEX"
"Mexico","trachurus symmetricus","no",0.25,232,"pacific jack mackerel","yes","no","Shea et al. 2025",NA,"pacific jack mackerel","no","yes","MEX"
"Mexico","trachurus symmetricus","no",0.25,233,"pacific jack mackerel","yes","no","Shea et al. 2025",NA,"pacific jack mackerel","no","yes","MEX"
"Mexico","trachurus symmetricus","no",0.25,239,"charro sardine","no","yes","Shea et al. 2025",NA,"charro sardine","no","yes","MEX"
"Mexico","trachurus symmetricus","no",0.25,239,"pacific jack mackerel","yes","no","Shea et al. 2025",NA,"pacific jack mackerel","no","yes","MEX"
"Morocco","engraulis encrasicolus","no",0,242,"european anchovy","yes","no","Shea et al. 2025",NA,"european anchovy","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,241,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,242,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,244,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,247,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
