"sciname","common_name","source_country_iso3c","importer_iso3c","capture","trash_fish","trim_prop","trimmings","wholefish"
"gadus morhua","atlantic cod","GBR","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GBR","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GBR","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GBR","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GBR","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GBR","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GGY","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","GRL","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IMN","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","IRL","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","ISL","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LTU","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","LVA","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NLD","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","NOR","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","POL","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","PRT","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","RUS","VNM","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","AUS","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","CHL","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","CHN","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","CRI","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","DNK","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","ECU","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","ESP","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","FRA","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","GBR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","GRC","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","NOR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","TUR","yes","no",1,"yes","no"
"gadus morhua","atlantic cod","SWE","VNM","yes","no",1,"yes","no"
"gymnammodytes semisquamatus","smooth sandeel","ESP","AUS","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","CHL","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","CHN","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","CRI","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","DNK","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","ECU","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","ESP","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","FRA","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","GBR","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","GRC","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","NOR","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","TUR","yes","no",0,"no","yes"
"gymnammodytes semisquamatus","smooth sandeel","ESP","VNM","yes","no",0,"no","yes"
"gymnosarda unicolor","dogtooth tuna","IDN","AUS","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","CHL","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","CHN","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","CRI","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","DNK","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","ECU","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","ESP","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","FRA","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","GBR","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","GRC","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","NOR","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","TUR","yes","no",1,"yes","no"
"gymnosarda unicolor","dogtooth tuna","IDN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","AUS","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","CHL","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","COL","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","AUT","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","CAN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","EGY","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","HND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","IND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","ITA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","JPN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","MEX","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","NGA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","THA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","USA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ECU","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","CAN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","EGY","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","HND","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","ITA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","JPN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","NGA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","USA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","ESP","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","FRA","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IDN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","IND","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","JPN","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","CHN","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","CRI","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","DNK","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","ECU","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","ESP","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","FRA","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","GBR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","GRC","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","NOR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","TUR","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","KOR","VNM","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","AUS","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","CHL","yes","no",1,"yes","no"
"katsuwonus pelamis","skipjack tuna","LKA","CHN","yes","no",1,"yes","no"
