factory_id,country,lat,long,company,data_type,material_type,material_type_simple,comm_name,sci_name,func_group,source,website,date
430,Portugal,40.1434,-8.846,"Empresa Figueirense de Pesca, LDA",A,fishery by-products,by-products,NA,NA,NA,Euro Pages,https://efp.pt/,Feb-24
431,Russia,39.3532,-9.3651,Narciso Dias & Filhos,A,NA,NA,NA,NA,NA,Euro Pages,https://narcisodias.com/,Feb-24
432,Russia,NA,NA,Russian Fishery Company (RFC),D,NA,NA,NA,NA,NA,IFFO,https://russianfishery.ru/en/,Feb-24
433,South Africa,42.7905,132.8842,NBAMR,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://bamrfish.com/,Feb-24
434,South Africa,-32.7714,18.1527,Amawandle Pelagic (Pty) Ltd,A,fishery by-products,by-products,Californian Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://luckystar.co.za/,Mar-24
434,South Africa,-32.7714,18.1527,Amawandle Pelagic (Pty) Ltd,A,fishery by-products,by-products,Japanese Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://luckystar.co.za/,Mar-24
434,South Africa,-32.7714,18.1527,Amawandle Pelagic (Pty) Ltd,A,fishery by-products,by-products,European sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://luckystar.co.za/,Mar-24
434,South Africa,-32.7714,18.1527,Amawandle Pelagic (Pty) Ltd,A,fishery by-products,by-products,European Pilchard,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://luckystar.co.za/,Mar-24
435,South Africa,-32.7717,18.1525,Lucky Star Ltd,A,fishery by-products,by-products,Californian Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://luckystar.co.za/,Mar-24
435,South Africa,-32.7717,18.1525,Lucky Star Ltd,A,fishery by-products,by-products,Japanese Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://luckystar.co.za/,Mar-24
435,South Africa,-32.7717,18.1525,Lucky Star Ltd,A,fishery by-products,by-products,European sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://luckystar.co.za/,Mar-24
435,South Africa,-32.7717,18.1525,Lucky Star Ltd,A,fishery by-products,by-products,European Pilchard,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://luckystar.co.za/,Mar-24
436,South Africa,-33.9209,18.4236,Pioneer Fishing (Pty) Ltd,A,fishery by-products,by-products,Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://www.pioneerfishing.co.za/,Mar-24
436,South Africa,-33.9209,18.4236,Pioneer Fishing (Pty) Ltd,A,fishery by-products,by-products,European Pilchard,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://www.pioneerfishing.co.za/,Mar-24
436,South Africa,-33.9209,18.4236,Pioneer Fishing (Pty) Ltd,A,whole,whole,Red Eye,Etrumeus whiteheadi,Small pelagics (<30 cm),MarinTrust,https://www.pioneerfishing.co.za/,Mar-24
436,South Africa,-33.9209,18.4236,Pioneer Fishing (Pty) Ltd,A,whole,whole,Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),MarinTrust,https://www.pioneerfishing.co.za/,Mar-24
437,South Africa,-33.6094,18.4696,South African Fishmeal and Protein Company (Pty) Ltd,A,NA,NA,NA,NA,NA,IFFO,http://www.seinergroup.com/,Feb-24
438,Samoa,-32.7777,18.0494,West Point Processors (Pty) Ltd,A,fishery by-products,by-products,Sardine,Sardinops sagax,Medium pelagics (30 - 89 cm),IFFO,https://westpoint.co.za/,Feb-24
438,Samoa,-32.7777,18.0494,West Point Processors (Pty) Ltd,A,fishery by-products,by-products,Japanese Pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),IFFO,https://westpoint.co.za/,Feb-24
438,Samoa,-32.7777,18.0494,West Point Processors (Pty) Ltd,A,fishery by-products,by-products,European pilchard,Sardina pilchardus,Small pelagics (<30 cm),IFFO,https://westpoint.co.za/,Feb-24
439,Senegal,14.6966,-17.1571,Africa Feed Suarl,A,whole,whole,NA,NA,NA,Greenpeace,NA,May-24
440,Senegal,14.9112,-17.1272,Touba Protein Marine,A,whole,whole,NA,NA,NA,Greenpeace,NA,May-24
441,Seychelles,-4.6225,55.4593,Indian Ocean Tuna Factory,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),"Policy Department on Structural and Cohesion Policies, European Parliament",https://www.thaiunion.com/en/about/company/subsidiary/350/indian-ocean-tuna-limited,Apr-24
442,Spain,43.3524,-8.4797,BIOCEVAL GmbH & Co. KG.,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
442,Spain,43.3524,-8.4797,BIOCEVAL GmbH & Co. KG.,A,aquaculture by-products,by-products,Trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
442,Spain,43.3524,-8.4797,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
442,Spain,43.3524,-8.4797,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
442,Spain,43.3524,-8.4797,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Shrimp,NA,Shrimps,IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
443,Spain,41.3779,2.1431,Aterimar,A,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),MarinTrust,https://aterimar.com/harina-pescado/,Mar-24
443,Spain,41.3779,2.1431,Aterimar,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),MarinTrust,https://aterimar.com/harina-pescado/,Mar-24
443,Spain,41.3779,2.1431,Aterimar,A,fishery by-products,by-products,Anchovy,NA,Small pelagics (<30 cm),MarinTrust,https://aterimar.com/harina-pescado/,Mar-24
443,Spain,41.3779,2.1431,Aterimar,A,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),MarinTrust,https://aterimar.com/harina-pescado/,Mar-24
444,Spain,42.5265,-9.0391,Conserveros Reunidos SL (CONRESA),A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
444,Spain,42.5265,-9.0391,Conserveros Reunidos SL (CONRESA),A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
444,Spain,42.5265,-9.0391,Conserveros Reunidos SL (CONRESA),A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
444,Spain,42.5265,-9.0391,Conserveros Reunidos SL (CONRESA),A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,aquaculture by-products,by-products,Trout,Salmo trutta,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,aquaculture by-products,by-products,Sea bass,Dicentrarchus labrax,Large demersals (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,fishery by-products,by-products,Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,fishery by-products,by-products,Yellow Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,fishery by-products,by-products,Bluefin Tuna,Thunnus thynnus,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,aquaculture by-products,by-products,Sea bream,Sparus aurata,Medium demersals (30 - 89 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,NA,Mar-24
445,Spain,43.3951,-3.4743,Hijos de Emilio Ramirez SA â€“ Pescave,C,fishery by-products,by-products,Anchovy,Engraulis encrasicolus,Small pelagics (<30 cm),MarinTrust,NA,Mar-24
446,Spain,43.3518,-8.4787,Sarval Bio-Industries S.L.U,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://saria.es/areas-de-negocio/sarval/,Mar-24
446,Spain,43.3518,-8.4787,Sarval Bio-Industries S.L.U,A,fishery by-products,by-products,Longfin Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://saria.es/areas-de-negocio/sarval/,Mar-24
446,Spain,43.3518,-8.4787,Sarval Bio-Industries S.L.U,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://saria.es/areas-de-negocio/sarval/,Mar-24
446,Spain,43.3518,-8.4787,Sarval Bio-Industries S.L.U,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://saria.es/areas-de-negocio/sarval/,Mar-24
446,Spain,43.3518,-8.4787,Sarval Bio-Industries S.L.U,A,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://saria.es/areas-de-negocio/sarval/,Mar-24
447,Taiwan,42.1865,-8.6178,Industrias Afines S.L.,A,fishery by-products,by-products,Salmon,NA,Large benthopelagics (>=90 cm),MarinTrust,https://industriasarpo.com/productos/,Mar-24
447,Taiwan,42.1865,-8.6178,Industrias Afines S.L.,A,fishery by-products,by-products,Cod,NA,Large benthopelagics (>=90 cm),MarinTrust,https://industriasarpo.com/productos/,Mar-24
447,Taiwan,42.1865,-8.6178,Industrias Afines S.L.,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),MarinTrust,https://industriasarpo.com/productos/,Mar-24
447,Taiwan,42.1865,-8.6178,Industrias Afines S.L.,A,fishery by-products,by-products,Shark,NA,Large pelagics (>=90 cm),MarinTrust,https://industriasarpo.com/productos/,Mar-24
447,Taiwan,42.1865,-8.6178,Industrias Afines S.L.,A,fishery by-products,by-products,Sardine,NA,Small pelagics (<30 cm),MarinTrust,https://industriasarpo.com/productos/,Mar-24
448,Thailand,NA,NA,Harvest Industrial Corporation Ltd.,D,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/suppliers/fish-feed.htm,http://harvestco.foodmate.com/introduce/,Feb-24
449,Thailand,13.5371,100.2017,Nutritech Co. Ltd.,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),MarinTrust,https://www.nutritech.co.th/,Mar-24
450,Thailand,13.5386,100.2019,SPF Diana (Thailand) Co. Ltd,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),MarinTrust,https://petfood.symrise.com/,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,aquaculture by-products,by-products,Rainbow Trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,aquaculture by-products,by-products,Atlantic Salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Japanese amberjack / yellowtail / buri,Seriola quinqueradiata,Large demersals (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Atlantic Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Chub Mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Sockeye salmon,Oncorhynchus nerka,Medium pelagics (30 - 89 cm),MarinTrust,NA,Mar-24
451,Thailand,13.5516,100.1948,"Piyo Bhokabhan Co.,Ltd",A,fishery by-products,by-products,Yellowfin Sole,Limanda aspera,Small to medium flatfishes (<90 cm),MarinTrust,NA,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Longtail Tuna,Thunnus tonggol,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
452,Thailand,6.9727,100.4924,"Chotiwat Manufacturing Public Co.,Ltd",A,fishery by-products,by-products,Kawakawa,Euthynnus affinis,Large pelagics (>=90 cm),MarinTrust,https://www.chotiwat.com/,Mar-24
453,Thailand,13.5189,100.1721,Asian Alliance International Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://asianalliance.co.th/en/,Mar-24
453,Thailand,13.5189,100.1721,Asian Alliance International Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://asianalliance.co.th/en/,Mar-24
453,Thailand,13.5189,100.1721,Asian Alliance International Co. Ltd.,A,fishery by-products,by-products,Pacific chub mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),MarinTrust,https://asianalliance.co.th/en/,Mar-24
453,Thailand,13.5189,100.1721,Asian Alliance International Co. Ltd.,A,fishery by-products,by-products,Indian oil sardine,Sardinella longiceps,Small pelagics (<30 cm),MarinTrust,https://asianalliance.co.th/en/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Pacific chub mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Japanese pilchard,Sardinops sagax,Medium pelagics (30 - 89 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
454,Thailand,13.5442,100.285,Golden Prize Canning Co. Ltd.,A,fishery by-products,by-products,Frigate Tuna,Auxis thazard,Medium pelagics (30 - 89 cm),MarinTrust,https://www.goldenprize.co.th/,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Nile Tilapia,Oreochromis niloticus,Freshwater bethnopelagic,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Stripped Catfish,Pangasius hypophthalmas,Freshwater bethnopelagic,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Mud Carp,Cirrhinus molitorella,Freshwater bethnopelagic,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Grass Crap,Ctenopharyngodon idella,Freshwater bethnopelagic,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Seven-Striped Barb,Probarbus jullieni,Freshwater demersal,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,aquaculture by-products,by-products,Walking Catfish,Clarias batrachus,Freshwater demersal,MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,http://www.sirifeed.com/en/about,Mar-24
455,Thailand,13.5713,100.2429,Sirisaeng Arumpee Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,http://www.sirifeed.com/en/about,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Kawakawa,Euthynnus affinis,Large pelagics (>=90 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Pacific chub mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Frigate Tuna,Auxis thazard,Medium pelagics (30 - 89 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
456,Thailand,13.5809,100.2867,South East Asian Packaging and Canning Ltd. (SEAPAC),A,fishery by-products,by-products,Indian oil sardine,Sardinella longiceps,Small pelagics (<30 cm),MarinTrust,https://www.kingfisher.co.th/Subsidiaries_SEAPAC.php,Mar-24
457,Thailand,13.9581,100.1129,SPA International Food Group Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://www.spafoodgroup.com/,Mar-24
457,Thailand,13.9581,100.1129,SPA International Food Group Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://www.spafoodgroup.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Chum salmon,Oncorhynchus keta,Large benthopelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,aquaculture by-products,by-products,Atlantic salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,aquaculture by-products,by-products,Chum salmon,Oncorhynchus keta,Large benthopelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Yellowtall,Seriola quinqueradiata,Large demersals (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,aquaculture by-products,by-products,Coho salmon,Oncorhynchus kisutch,Large demersals (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Kawakawa,Euthynnus affinis,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Longtail Tuna,Thunnus tonggol,Large pelagics (>=90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Pink Salmon,Oncorhynchus gorbuscha,Medium demersals (30 - 89 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Pacific chub mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Indian Mackerel,Rastrelliger kanagurta,Medium pelagics (30 - 89 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Indian oil sardine,Sardinella longiceps,Small pelagics (<30 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Japanese Scad,Decapterus maruadsi,Small pelagics (<30 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
458,Thailand,13.5373,100.2015,TC Union Agrotech Co. Ltd.,A,fishery by-products,by-products,Yellowfin sole,Limanda aspera,Small to medium flatfishes (<90 cm),MarinTrust,http://www.tcunionagrotech.com/,Mar-24
459,Thailand,6.9141,100.4687,TCF Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://tcf.co.th/en/,Mar-24
459,Thailand,6.9141,100.4687,TCF Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://tcf.co.th/en/,Mar-24
459,Thailand,6.9141,100.4687,TCF Co. Ltd.,A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://tcf.co.th/en/,Mar-24
459,Thailand,6.9141,100.4687,TCF Co. Ltd.,A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,https://tcf.co.th/en/,Mar-24
460,Tunisia,13.571,100.279,Thai Union Ingredients Co. Ltd.,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),MarinTrust,https://thaiunioningredients.com/,Mar-24
460,Tunisia,13.571,100.279,Thai Union Ingredients Co. Ltd.,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),MarinTrust,https://thaiunioningredients.com/,Mar-24
460,Tunisia,13.571,100.279,Thai Union Ingredients Co. Ltd.,A,fishery by-products,by-products,Albacore Tuna,Thunnus alalunga,Large pelagics (>=90 cm),MarinTrust,https://thaiunioningredients.com/,Mar-24
460,Tunisia,13.571,100.279,Thai Union Ingredients Co. Ltd.,A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,https://thaiunioningredients.com/,Mar-24
461,Tunisia,NA,NA,Valofish,D,NA,NA,NA,NA,NA,IFFO,valofish.fr,Feb-24
