"common_name","sciname","Species name from report/literature","source_country_name","source_country_iso3c","processor_iso3c","wholefish","trimmings","Proportion of production which is trimmings derived","Source"
"atlantic cod","gadus morhua","cod","France","FRA","HND","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","ITA","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","JPN","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","NGA","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","NOR","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","TUR","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","USA","no","yes",1,"Skretting 2022"
"atlantic cod","gadus morhua","cod","France","FRA","VNM","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","AUS","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","CAN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","CHL","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","CHN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","ECU","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","EGY","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","ESP","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","FRA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","HND","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","ITA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","JPN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","NGA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","NOR","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","TUR","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","USA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Ecuador","ECU","VNM","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","AUS","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","CAN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","CHL","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","CHN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","ECU","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","EGY","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","ESP","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","FRA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","HND","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","ITA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","JPN","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","NGA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","NOR","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","TUR","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","USA","no","yes",1,"Skretting 2022"
"skipjack tuna","katsuwonus pelamis","skipjack tuna","Spain","ESP","VNM","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","AUS","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","CAN","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","CHL","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","CHN","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","ECU","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","EGY","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","ESP","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","FRA","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","HND","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","ITA","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","JPN","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","NGA","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","NOR","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","TUR","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","USA","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Iceland","ISL","VNM","yes","yes",0.43346277319358,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","AUS","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","CAN","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","CHL","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","CHN","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","ECU","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","EGY","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","ESP","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","FRA","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","HND","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","ITA","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","JPN","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","NGA","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","NOR","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","TUR","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","USA","no","yes",1,"Skretting 2022"
"capelin","mallotus villosus","capelin","Norway","NOR","VNM","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","AUS","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","CAN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","CHL","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","CHN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","ECU","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","EGY","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","ESP","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","FRA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","HND","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","ITA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","JPN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","NGA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","NOR","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","TUR","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","USA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","Ecuador","ECU","VNM","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","AUS","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","CAN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","CHL","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","CHN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","ECU","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","EGY","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","ESP","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","FRA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","HND","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","ITA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","JPN","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","NGA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","NOR","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","TUR","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","USA","no","yes",1,"Skretting 2022"
"hakes nei","merluccius","hake","France","FRA","VNM","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","AUS","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","CAN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","CHL","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","CHN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","ECU","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","EGY","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","ESP","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","FRA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","HND","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","ITA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","JPN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","NGA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","NOR","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","TUR","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","USA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Denmark","DNK","VNM","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","AUS","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","CAN","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","CHL","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","CHN","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","ECU","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","EGY","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","ESP","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","FRA","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","HND","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","ITA","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","JPN","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","NGA","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","NOR","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","TUR","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","USA","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","France","FRA","VNM","no","yes",1,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","AUS","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","CAN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","CHL","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","CHN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","ECU","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","EGY","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","ESP","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","FRA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","HND","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","ITA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","JPN","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","NGA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","NOR","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","TUR","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","USA","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Iceland","ISL","VNM","yes","no",0,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","AUS","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","CAN","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","CHL","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","CHN","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","ECU","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","EGY","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","ESP","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","FRA","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","HND","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","ITA","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","JPN","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","NGA","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","NOR","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","TUR","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","USA","yes","yes",0.0995571195123458,"Skretting 2022"
"blue whiting(=poutassou)","micromesistius poutassou","blue whiting","Norway","NOR","VNM","yes","yes",0.0995571195123458,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","AUS","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","CAN","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","CHL","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","CHN","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","ECU","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","EGY","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","ESP","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","FRA","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","HND","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","ITA","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","JPN","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","NGA","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","NOR","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","TUR","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","USA","no","yes",1,"Skretting 2022"
"coho(=silver) salmon","oncorhynchus kisutch","coho salmon","Chile","CHL","VNM","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","AUS","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","CAN","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","CHL","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","CHN","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","ECU","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","EGY","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","ESP","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","FRA","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","HND","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","ITA","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","JPN","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","NGA","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","NOR","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","TUR","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","USA","no","yes",1,"Skretting 2022"
"rainbow trout","oncorhynchus mykiss","rainbow trout","Norway","NOR","VNM","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","AUS","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","CAN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","CHL","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","CHN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","ECU","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","EGY","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","ESP","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","FRA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","HND","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","ITA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","JPN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","NGA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","NOR","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","TUR","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","USA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Ecuador","ECU","VNM","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","AUS","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","CAN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","CHL","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","CHN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","ECU","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","EGY","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","ESP","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","FRA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","HND","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","ITA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","JPN","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","NGA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","NOR","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","TUR","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","USA","no","yes",1,"Skretting 2022"
"pacific thread herring","opisthonema libertate","pacific thread herring","Mexico","MEX","VNM","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","AUS","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","CAN","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","CHL","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","CHN","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","ECU","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","EGY","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","ESP","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","FRA","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","HND","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","ITA","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","JPN","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","NGA","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","NOR","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","TUR","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","USA","no","yes",1,"Skretting 2022"
"pollack","pollachius pollachius","pollock","USA","USA","VNM","no","yes",1,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","AUS","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","CAN","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","CHL","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","CHN","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","ECU","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","EGY","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","ESP","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","FRA","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","HND","yes","no",0,"Skretting 2022"
